headline_id,headline_raw,headline_clean,label,domain,source
SHFN0815,Kungiyar marubuta ta shirya bikin nuna sabbin fina finai a Nasarawa a cikin wannan wata bayan kammala shirye shirye,kungiyar marubuta ta shirya bikin nuna sabbin fina finai a nasarawa a cikin wannan wata bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0816,Kungiyar masu wasan kwaikwayo ta shirya taron karfafa sana'ar fim a Bauchi a wannan mako domin kara wayar da kai,kungiyar masu wasan kwaikwayo ta shirya taron karfafa sana ar fim a bauchi a wannan mako domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0817,Hukumar al'adu ta sanar da baje kolin kayan al'adu a Azare gabanin damina a matsayin wani bangare na sabon shiri,hukumar al adu ta sanar da baje kolin kayan al adu a azare gabanin damina a matsayin wani bangare na sabon shiri,Real,Entertainment,bbc hausa
SHFN0818,Kungiyar marubuta ta kaddamar da baje kolin kayan al'adu a Yobe a ranar Litinin a matsayin wani bangare na sabon shiri,kungiyar marubuta ta kaddamar da baje kolin kayan al adu a yobe a ranar litinin a matsayin wani bangare na sabon shiri,Real,Entertainment,bbc hausa
SHFN0819,Kungiyar masu shirya fina finai ta kaddamar da baje kolin kayan al'adu a Gombe a cikin wannan wata domin kara wayar da kai,kungiyar masu shirya fina finai ta kaddamar da baje kolin kayan al adu a gombe a cikin wannan wata domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0820,Kungiyar masu wasan kwaikwayo ta sanar da taron matasa masu fasaha a Katsina a wannan mako domin inganta ayyuka,kungiyar masu wasan kwaikwayo ta sanar da taron matasa masu fasaha a katsina a wannan mako domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0821,Masu shirya baje koli ta shirya taron karfafa sana'ar fim a Minna bayan hutun karshen shekara bayan zaman tuntuba,masu shirya baje koli ta shirya taron karfafa sana ar fim a minna bayan hutun karshen shekara bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0822,Kungiyar marubuta ta fara gasar wakokin gargajiya a Kaduna gabanin damina domin saukaka wa al'umma,kungiyar marubuta ta fara gasar wakokin gargajiya a kaduna gabanin damina domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0823,Kungiyar masu wasan kwaikwayo ta fara taron matasa masu fasaha a Sokoto nan da kwanaki kadan domin kara wayar da kai,kungiyar masu wasan kwaikwayo ta fara taron matasa masu fasaha a sokoto nan da kwanaki kadan domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0824,Hukumar al'adu ta sanar da taron karfafa sana'ar fim a Kaduna a ranar Litinin bayan zaman tuntuba,hukumar al adu ta sanar da taron karfafa sana ar fim a kaduna a ranar litinin bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0825,Kungiyar mawaka ta kaddamar da bikin nuna sabbin fina finai a Bauchi a wannan mako a matsayin wani bangare na sabon shiri,kungiyar mawaka ta kaddamar da bikin nuna sabbin fina finai a bauchi a wannan mako a matsayin wani bangare na sabon shiri,Real,Entertainment,bbc hausa
SHFN0826,Kungiyar masu shirya fina finai ta shirya taron matasa masu fasaha a Zaria nan da kwanaki kadan bayan kammala shirye shirye,kungiyar masu shirya fina finai ta shirya taron matasa masu fasaha a zaria nan da kwanaki kadan bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0827,Kungiyar marubuta ta fara bikin nuna sabbin fina finai a Adamawa a ranar Juma'a domin kara wayar da kai,kungiyar marubuta ta fara bikin nuna sabbin fina finai a adamawa a ranar juma a domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0828,Masu shirya baje koli ta shirya bikin nuna sabbin fina finai a Adamawa bayan hutun karshen shekara bayan tattaunawa da masu ruwa da tsaki,masu shirya baje koli ta shirya bikin nuna sabbin fina finai a adamawa bayan hutun karshen shekara bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0829,Hukumar al'adu ta kaddamar da gasar wakokin gargajiya a Yobe a karshen mako bayan tattaunawa da masu ruwa da tsaki,hukumar al adu ta kaddamar da gasar wakokin gargajiya a yobe a karshen mako bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0830,Kungiyar masu wasan kwaikwayo ta shirya gasar wakokin gargajiya a Nasarawa a ranar Litinin domin saukaka wa al'umma,kungiyar masu wasan kwaikwayo ta shirya gasar wakokin gargajiya a nasarawa a ranar litinin domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0831,Masu shirya baje koli ta kaddamar da baje kolin kayan al'adu a Borno a makon farko na shekara domin inganta ayyuka,masu shirya baje koli ta kaddamar da baje kolin kayan al adu a borno a makon farko na shekara domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0832,Hukumar al'adu ta fara baje kolin kayan al'adu a Kaduna a cikin wannan wata a matsayin wani bangare na sabon shiri,hukumar al adu ta fara baje kolin kayan al adu a kaduna a cikin wannan wata a matsayin wani bangare na sabon shiri,Real,Entertainment,bbc hausa
SHFN0833,Kungiyar mawaka ta fara baje kolin kayan al'adu a Minna a cikin wannan wata bayan zaman tuntuba,kungiyar mawaka ta fara baje kolin kayan al adu a minna a cikin wannan wata bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0834,Kungiyar mawaka ta kaddamar da bikin nuna sabbin fina finai a Kaduna nan da kwanaki kadan domin taimaka wa jama'a,kungiyar mawaka ta kaddamar da bikin nuna sabbin fina finai a kaduna nan da kwanaki kadan domin taimaka wa jama a,Real,Entertainment,bbc hausa
SHFN0835,Kungiyar masu shirya fina finai ta shirya taron karfafa sana'ar fim a Nasarawa a wannan kakar domin taimaka wa jama'a,kungiyar masu shirya fina finai ta shirya taron karfafa sana ar fim a nasarawa a wannan kakar domin taimaka wa jama a,Real,Entertainment,bbc hausa
SHFN0836,Masu shirya baje koli ta shirya gasar wakokin gargajiya a Hadejia a ranar Litinin bayan kammala shirye shirye,masu shirya baje koli ta shirya gasar wakokin gargajiya a hadejia a ranar litinin bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0837,Kungiyar masu shirya fina finai ta kaddamar da gasar wakokin gargajiya a Borno a cikin wannan wata domin kara wayar da kai,kungiyar masu shirya fina finai ta kaddamar da gasar wakokin gargajiya a borno a cikin wannan wata domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0838,Kungiyar masu shirya fina finai ta shirya gasar wakokin gargajiya a Nasarawa a wannan mako bayan kammala shirye shirye,kungiyar masu shirya fina finai ta shirya gasar wakokin gargajiya a nasarawa a wannan mako bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0839,Kungiyar masu wasan kwaikwayo ta shirya horon rubuta labarai a Yobe bayan taron shekara shekara a matsayin wani bangare na sabon shiri,kungiyar masu wasan kwaikwayo ta shirya horon rubuta labarai a yobe bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Entertainment,bbc hausa
SHFN0840,Kungiyar masu wasan kwaikwayo ta sanar da gasar wakokin gargajiya a Kano a wannan mako domin kara wayar da kai,kungiyar masu wasan kwaikwayo ta sanar da gasar wakokin gargajiya a kano a wannan mako domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0841,Kungiyar marubuta ta kaddamar da baje kolin kayan al'adu a Hadejia bayan hutun karshen shekara domin inganta ayyuka,kungiyar marubuta ta kaddamar da baje kolin kayan al adu a hadejia bayan hutun karshen shekara domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0842,Kungiyar mawaka ta shirya taron matasa masu fasaha a Kano a wannan kakar domin saukaka wa al'umma,kungiyar mawaka ta shirya taron matasa masu fasaha a kano a wannan kakar domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0843,Masu shirya baje koli ta kaddamar da taron matasa masu fasaha a Sokoto nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,masu shirya baje koli ta kaddamar da taron matasa masu fasaha a sokoto nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0844,Kungiyar marubuta ta kaddamar da taron karfafa sana'ar fim a Kebbi bayan taron shekara shekara domin kara wayar da kai,kungiyar marubuta ta kaddamar da taron karfafa sana ar fim a kebbi bayan taron shekara shekara domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0845,Hukumar al'adu ta sanar da baje kolin kayan al'adu a Abuja a makon farko na shekara domin inganta ayyuka,hukumar al adu ta sanar da baje kolin kayan al adu a abuja a makon farko na shekara domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0846,Kungiyar masu shirya fina finai ta fara bikin nuna sabbin fina finai a Adamawa a wannan mako bayan kammala shirye shirye,kungiyar masu shirya fina finai ta fara bikin nuna sabbin fina finai a adamawa a wannan mako bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0847,Kungiyar masu shirya fina finai ta shirya baje kolin kayan al'adu a Sokoto a farkon watan Janairu domin taimaka wa jama'a,kungiyar masu shirya fina finai ta shirya baje kolin kayan al adu a sokoto a farkon watan janairu domin taimaka wa jama a,Real,Entertainment,bbc hausa
SHFN0848,Kungiyar masu wasan kwaikwayo ta fara bikin nuna sabbin fina finai a Adamawa a cikin wannan wata domin taimaka wa jama'a,kungiyar masu wasan kwaikwayo ta fara bikin nuna sabbin fina finai a adamawa a cikin wannan wata domin taimaka wa jama a,Real,Entertainment,bbc hausa
SHFN0849,Kungiyar marubuta ta sanar da taron karfafa sana'ar fim a Abuja a ranar Litinin bayan zaman tuntuba,kungiyar marubuta ta sanar da taron karfafa sana ar fim a abuja a ranar litinin bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0850,Kungiyar mawaka ta kaddamar da baje kolin kayan al'adu a Kano gabanin damina bayan zaman tuntuba,kungiyar mawaka ta kaddamar da baje kolin kayan al adu a kano gabanin damina bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0851,Kungiyar marubuta ta fara taron karfafa sana'ar fim a Jigawa nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,kungiyar marubuta ta fara taron karfafa sana ar fim a jigawa nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0852,Kungiyar mawaka ta fara baje kolin kayan al'adu a Katsina a cikin wannan wata domin saukaka wa al'umma,kungiyar mawaka ta fara baje kolin kayan al adu a katsina a cikin wannan wata domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0853,Masu shirya baje koli ta kaddamar da baje kolin kayan al'adu a Adamawa a wannan mako domin inganta ayyuka,masu shirya baje koli ta kaddamar da baje kolin kayan al adu a adamawa a wannan mako domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0854,Kungiyar marubuta ta shirya baje kolin kayan al'adu a Nasarawa a wannan kakar domin kara wayar da kai,kungiyar marubuta ta shirya baje kolin kayan al adu a nasarawa a wannan kakar domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0855,Kungiyar marubuta ta sanar da taron matasa masu fasaha a Kebbi a ranar Litinin bayan zaman tuntuba,kungiyar marubuta ta sanar da taron matasa masu fasaha a kebbi a ranar litinin bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0856,Kungiyar mawaka ta shirya baje kolin kayan al'adu a Kebbi nan da kwanaki kadan bayan zaman tuntuba,kungiyar mawaka ta shirya baje kolin kayan al adu a kebbi nan da kwanaki kadan bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0857,Hukumar al'adu ta fara taron karfafa sana'ar fim a Katsina bayan taron shekara shekara domin kara wayar da kai,hukumar al adu ta fara taron karfafa sana ar fim a katsina bayan taron shekara shekara domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0858,Hukumar al'adu ta kaddamar da taron karfafa sana'ar fim a Kaduna gabanin damina domin inganta ayyuka,hukumar al adu ta kaddamar da taron karfafa sana ar fim a kaduna gabanin damina domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0859,Hukumar al'adu ta sanar da taron matasa masu fasaha a Kano a karshen mako domin saukaka wa al'umma,hukumar al adu ta sanar da taron matasa masu fasaha a kano a karshen mako domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0860,Hukumar al'adu ta shirya taron matasa masu fasaha a Borno bayan taron shekara shekara domin taimaka wa jama'a,hukumar al adu ta shirya taron matasa masu fasaha a borno bayan taron shekara shekara domin taimaka wa jama a,Real,Entertainment,bbc hausa
SHFN0861,Hukumar al'adu ta fara baje kolin kayan al'adu a Azare bayan taron shekara shekara a matsayin wani bangare na sabon shiri,hukumar al adu ta fara baje kolin kayan al adu a azare bayan taron shekara shekara a matsayin wani bangare na sabon shiri,Real,Entertainment,bbc hausa
SHFN0862,Kungiyar masu shirya fina finai ta shirya gasar wakokin gargajiya a Nasarawa a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,kungiyar masu shirya fina finai ta shirya gasar wakokin gargajiya a nasarawa a cikin wannan wata bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0863,Kungiyar marubuta ta sanar da taron matasa masu fasaha a Katsina nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,kungiyar marubuta ta sanar da taron matasa masu fasaha a katsina nan da kwanaki kadan bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0864,Hukumar al'adu ta kaddamar da taron matasa masu fasaha a Jigawa gabanin damina domin inganta ayyuka,hukumar al adu ta kaddamar da taron matasa masu fasaha a jigawa gabanin damina domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0865,Hukumar al'adu ta shirya bikin nuna sabbin fina finai a Katsina gabanin damina bayan kammala shirye shirye,hukumar al adu ta shirya bikin nuna sabbin fina finai a katsina gabanin damina bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0866,Kungiyar masu wasan kwaikwayo ta kaddamar da taron matasa masu fasaha a Katsina a wannan mako bayan kammala shirye shirye,kungiyar masu wasan kwaikwayo ta kaddamar da taron matasa masu fasaha a katsina a wannan mako bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0867,Masu shirya baje koli ta shirya taron karfafa sana'ar fim a Gombe a ranar Litinin domin kara wayar da kai,masu shirya baje koli ta shirya taron karfafa sana ar fim a gombe a ranar litinin domin kara wayar da kai,Real,Entertainment,bbc hausa
SHFN0868,Kungiyar masu shirya fina finai ta shirya taron matasa masu fasaha a Kaduna a karshen mako bayan zaman tuntuba,kungiyar masu shirya fina finai ta shirya taron matasa masu fasaha a kaduna a karshen mako bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0869,Kungiyar marubuta ta sanar da taron karfafa sana'ar fim a Yobe a farkon watan Janairu domin taimaka wa jama'a,kungiyar marubuta ta sanar da taron karfafa sana ar fim a yobe a farkon watan janairu domin taimaka wa jama a,Real,Entertainment,bbc hausa
SHFN0870,Hukumar al'adu ta fara taron matasa masu fasaha a Minna gabanin damina bayan kammala shirye shirye,hukumar al adu ta fara taron matasa masu fasaha a minna gabanin damina bayan kammala shirye shirye,Real,Entertainment,bbc hausa
SHFN0871,Kungiyar masu wasan kwaikwayo ta shirya taron karfafa sana'ar fim a Zaria nan da kwanaki kadan bayan zaman tuntuba,kungiyar masu wasan kwaikwayo ta shirya taron karfafa sana ar fim a zaria nan da kwanaki kadan bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0872,Kungiyar mawaka ta sanar da baje kolin kayan al'adu a Jigawa bayan hutun karshen shekara domin saukaka wa al'umma,kungiyar mawaka ta sanar da baje kolin kayan al adu a jigawa bayan hutun karshen shekara domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0873,Kungiyar masu shirya fina finai ta kaddamar da taron matasa masu fasaha a Adamawa a ranar Litinin bayan zaman tuntuba,kungiyar masu shirya fina finai ta kaddamar da taron matasa masu fasaha a adamawa a ranar litinin bayan zaman tuntuba,Real,Entertainment,bbc hausa
SHFN0874,Kungiyar masu shirya fina finai ta sanar da bikin nuna sabbin fina finai a Azare a ranar Juma'a bayan tattaunawa da masu ruwa da tsaki,kungiyar masu shirya fina finai ta sanar da bikin nuna sabbin fina finai a azare a ranar juma a bayan tattaunawa da masu ruwa da tsaki,Real,Entertainment,bbc hausa
SHFN0875,Kungiyar masu shirya fina finai ta sanar da taron karfafa sana'ar fim a Kaduna a ranar Litinin domin inganta ayyuka,kungiyar masu shirya fina finai ta sanar da taron karfafa sana ar fim a kaduna a ranar litinin domin inganta ayyuka,Real,Entertainment,bbc hausa
SHFN0876,Kungiyar masu shirya fina finai ta sanar da gasar wakokin gargajiya a Kano bayan hutun karshen shekara domin saukaka wa al'umma,kungiyar masu shirya fina finai ta sanar da gasar wakokin gargajiya a kano bayan hutun karshen shekara domin saukaka wa al umma,Real,Entertainment,bbc hausa
SHFN0877,Kungiyar masu shirya fina finai ta fara gasar wakokin gargajiya a Zaria bayan taron shekara shekara domin kara wayar da kai,kungiyar masu shirya fina finai ta fara gasar wakokin gargajiya a zaria bayan taron shekara shekara domin kara wayar da kai,Real,Entertainment,bbc hausa
